,senti,id,review
206,,1747460995,【七种食物，越吃越漂亮】1、增加肌肤的弹性-猪脚； 2、帮助肌肤排毒-水果 ；3、增加肌肤的细滑度-豆浆； 4、排水肿-红豆 ；5、加速代谢速度和美白-红糖； 6、使皮肤细嫩有光泽-蜂蜜 ；7、美白滋润肌肤-薏仁加上牛奶。你最喜欢吃哪种？
207,哀,1218056214,如今什么物价都上涨了，唯独工资不涨~~~~一起沉默的转发吧。
208,,1609951957,年轻的时候是钱不够用，年老的时候是时间不够用
209,,1648323134,高中同学约我们几个玩得比较好的去他家聚会。在车站集合他来接我们，我刚到站下车就看到一帮同学已到，手里都提着牛奶、酒，而我啥都没买。 突然我灵光一闪，转身追着公交车大喊:“师傅停车！我的东西忘拿了！”我正为我的机智自豪时，只见那车停了，停了！
210,,1726400815,当青春走完回头看看自己走过的路，还能嘴角上扬一丝微笑，那就足够了。
211,哀,1752126355,慢慢发现，大家各自有了属于自己的生活，再不能像去年那样欢乐多，再不能老厮混在一起了。唯一能做的就是适应。
212,,1760935957,俗话说的好 不怕事情做的多 只怕批话赛文化   ，有首歌叫 “盒饭易冷”，幸好还有根火腿肠噢
213,怒,1653142297,忍了，只要意大利决赛把西班牙这个老奶队干掉。
214,,1671035882,"Pitta Cupcakes杯子蛋糕(东郊记忆店),爱美剧怎能不爱杯子蛋糕？"
215,怒,1659931670,他讲腔调，学周立波，穿正装时必剃须油头；他是幻想狂，身穿鲨鱼皮披着红旗，以为自己是个中国游泳冠军；他残忍，为了美国绿卡，杀了仅存的族人；女服务员被调戏，他没忍住弄毁人车，女同学被溺水，他没忍住把车拖上岸，女主角被掳走，他没忍住去自首，他爹要眼看要被风卷死了，尼玛他这次居然忍住了！
216,喜,1644661800,谢谢我可爱的朋友的热情款待，我要一直跟你们在一起。亲爱的们，今晚辛苦你们两夫妻了哈[馋嘴][馋嘴]@欢欢32 @刘俊-Wefor
217,,1460568415,我在@墨迹天气，发布了一张最新#墨迹时景#照片！12月21日05时发布：当前成都阵雨，7℃，东北风1级。今天夜间小雨，最低温度：3℃
218,,1835692142,我的晚饭。。小徒弟我要变成二胖。。@猫熊追狗熊
219,喜,1650669421,对@seal-小伊 说：哇 ~那个发夹真耀眼！！哈哈，晓得我是谁不~~
220,,1758187933,屋顶上只有下午才照进阳光的花园是白发老人最后的梦想，在园里里剥着蚕豆的大妈在他们谋来的国度里栽满了三代人的口粮。太阳落山之前，看得见的这个角落到处充满了守护，毋庸置疑。
221,,1769518853,人，能真正坚持一辈子的东西太少了！很多的东西，抓住了，最后却又放开了。很多的事情，能回忆，却已无法回头！在我们初落凡尘时，手中紧握的就只是一张单程票，始终只能向前，没法改悔！
222,,1700248644,%e5%93%88%e5%93%88
223,,1650030770,贵州新华电脑学院隶属于全国著名电脑教育品牌——新华电脑教育，是贵州省唯一的学院级专业电脑院校，国家信息化教育全国示范基地，国家紧缺型信息技术人才培养基地，国家紧缺型数字艺术人才培养基地，办学23年来，为各行业培养了50万名IT人才，受到社会各届的一致认可。
224,喜,1772273810,在2月14必然是 热火对雷霆，和湖人对快船德比@cctv5 ，新的一年祝宝贝新年快乐，越来越爱我
225,怒,1789840585,12点，关电脑，睡觉，扫你妹的货去吧
226,喜,1789742733,这难道是我开微博两年来的第一次原创？？？[思考]两年高考，我经受了很多，改变了许多，我才发现，原来的我喜欢武艺那小子如此疯狂！现在，没有了原来的激情，那是第一次追星，也是最后一次了。不管怎样，我不后悔，青春的疯狂，是值得回忆纪念的，我还是希望那个孩子开心快乐~~[呵呵]
227,,1837940510,梦里出现的人，醒来就该去见他。《新桥恋人》
228,喜,1740618685,如此幸福的一天。 雾一早就散了，我在花园里干活。 蜂鸟停在忍冬花上。 这世上没有一样东西我想占有。 我知道没有一个人值得我羡慕。 任何我曾遭受的不幸，我都已忘记。 想到故我今我同为一人并不使我难为情。 在我身上没有痛苦。 直起腰来，我望见蓝色的大海和帆影。
229,,1217933351,每一次选择，必须是一次超越，否则就不要选择；每一次放弃，必须是一次升华，否则就不要放弃。
230,哀,1835753134,一中午没睡着，着了魔一样，是一时冲动还是心里一直期待？算了，反正也考不上，起床冲杯咖啡[困死了]
231,喜,1804320440,咱们老百姓啊，今儿个真高兴啊……哈哈
232,喜,1063247785,新年快乐哦~~~见着祝福有份！[发红包][发红包][发红包]
233,,1792354524,昨晚做了一个梦，梦里我一个人走在大马路上，路上有一个大洞，我掉了进去。我迷失了...里面很黑很黑，我找不到方向，我感到很无助，我不知道自己在哪里，过了很长很长一段时间、我才爬了出来。
234,怒,1840589521,估计世界上最恶心的专业就是会计了，最恶心的人就是注会协会出题的人了，真尼玛变态，题都说不明白，总是有歧义，都去屎吧！
235,喜,1695157680,俺的新耳机~哈哈~ 来自我的小米 M1 #豌豆荚#
236,喜,1623645642,梦想就是让你坚持还是觉得幸福的东西，今天最后一天，收拾行李重新起航
237,喜,1786037707,虽然很囧的摔的两脚朝天，不过，看到它还是心里一阵激动加口水直流[鼓掌][太开心][太开心]3Q3Q
238,,1183168890,两年前，打开QQ，选择上线，会弹出N个窗口，聊的不亦乐乎；两年中，打开QQ，选择隐身，偶尔弹出几个窗口，聊来不过几句；两年后，打开QQ，选择上线，期待着弹出窗口，结果却只有期待.....！————推荐收听★
239,哀,1670885753,静鸡鸡翻广州.不过都系加班命.
240,,1670724244,北京芯海盛泰通信设备有限公司因光端机质量好、售后也好，受到客户很高评价，现光端机热销中，联系人：李凡坤，咨询电话：18660181175，QQ：2396682672、651678537
241,,1746268077,诚接无抵押无担保信用贷款.最高可达30万[可爱].车贷.最高可达汽车价格的90%[钱].利息低至1.89%-2.33%每月.手续方便.放款快.另接公司融资.理财业务.有意者请私信联系.[抱抱]
242,哀,1046888844,怎么说呢，真的谢谢你每次都说晚安，但每次又都会很内疚。。
243,哀,1746268077,我真的好痛.痛彻心扉.痛到不能言语.
244,,1802593503,@劈了个草菇状的砖 见唔见到你个名添？
245,,1772925945,15年去长白山吧。@想变成土豪的土鳖王大花
246,喜,1828344890,今天搞了一个冯氏埙，音色真的回味无穷啊 #Camera360照片分享#
247,哀,1627825095,好冷啊[雪人][雪人]没一条裤子是穿的下的，[挖鼻屎]，该怎么出去买衣服[委屈]，幸亏有一条打底裤，可是都穿了好多天拉，都起球球了[思考][思考]
248,喜,1788177885,终于考完了！@忧桑铁胖蛋 生日快乐！你在我心里永远都是漂亮豪放气质佳的蛋蛋～ps:上次我考试我嫂子生日，这次我考试铁蛋生日～所以生日愿望什么的～替我许一个吧～[嘻嘻]
249,,1805320384,@李一nic@懒散散的夏天@阿郎0111@Echobella@卢珊恋2@wingcys@彬听紫梦@天ShI儿最摇摆@baby-mix@新鲜的竹子
250,,1777201321,wsmwxndshnzsbzwsb
251,喜,1677411083,感谢老毛的招待>O< 我跟徐小姐吃得好爽
252,,1652376852,躺在床上想，再过五年会怎么看待现在这一段经历？
253,,1774662077,"对@clover梅 说：美女,这段时间过的好吗"
254,哀喜,1801230551,<emo>喜</emo>今天加班到12点。。好惨。头都没洗。。。。晚安，孩子。。加油。。宝贝们，加油。。@SZ小妞 @苏丹0427 @慈禧的人生中出现了Bug @不专业的怪叔叔 @文森特M-M
255,,1630131004,@我叫蒋大卫 在做面膜了@我叫彭小杰 @我叫张小吉
256,,1678342083,人潮人海中，有你有我，一脸充满禁欲的颜色~~
257,喜,1795811777,看他们的毕业设计，真是一件很有趣的事情
258,喜,1729096567,睡前撸遍抖森美照满心欢喜哈哈哈
259,哀,1852523015,见到项目经理的第一面，他问我工作几年了…没办法，我这人有点沧桑
260,惊,1428033747,太狗血了！跟我一起培训的新同事，有一个居然是“桂花姐”侯桂花的儿子！！！
261,喜,1822612297,今天买了一个宏碁的本本。 吼吼
262,,1376219182,我希望广大博友们能在网上联合起来帮助我转发下这条微博，已达到给烟台苏氏集团一点压力，尽快给我们发工资或者是有关调查机构能尽快来调查，以给我们一个说法，自从我进入公司，公司的承诺就没有实现过，而且我来了三个多月一分工资都没发，领导之间相互推脱责任。
263,恐,1806460264,上午，惶恐中完成了一个阶段的了结。
264,喜,1286078961,木子宝宝贝四个月儿保，身高体重完全达标，已超出标准一点。这是一个值得纪念的日子。@暖暖爱雅堂 @爱雅堂口腔康郡门诊部 我这个妈妈还算合格吧？！有点小得意[嘻嘻][哈哈][哈哈]
265,哀,1790772623,就说昨天太顺当，今天这会儿被通知，昨天犯错了，还算是粗心大错，真的是每天都在犯错中度过，每天都很难过~
266,,1299813957,火云邪神败了之后，我请回来了。
267,哀,1791306502,开了338公里终于到家了，累啊
268,,1761095001,今儿吧，走路的时候就心血来潮地想写点 东西，写写我想写的人，写一个系列。写 我跟他们一起的一个时段或片段，写他们 生活状态的一个正面或侧面，写写这些人 即将面对的未来和正在面对的眼前。#学 汉语言的这逼又要抓住机会练笔了#
269,怒,1812006210,鞭炮我烦的你妥妥滴，这点不让人睡觉，艹
270,喜,1621836112,好难得你们四个打麻将，我在旁边看。真轻松。@硝酸不加盐 @番茄烧猪
271,,1587722507,【废弃物变身未来感动物雕塑】艺术家Sayaka Ganz用回收的日常用品组装成的雕塑。她从小就相信每一件物品都是有灵魂的，那些被丢弃的物品会在垃圾桶里默默哭泣，所以她通过自己的创作让这些废弃品重生像奔跑的猎豹和翱翔的雄鹰一样拥有自由的灵魂。
272,哀,1841521233,脸肿的好像里面有个馒头没吃完一样，不想打针～～[生病][可怜]
273,喜,1808729200,幺儿@YY_purple 生日快乐，好生日哦，[偷笑][偷笑]祝你和你老公恩恩爱爱一辈子哦。[亲亲][亲亲][爱你][爱你]
274,喜,1278017007,这个愚人节爽爆了@小蛋糕911 @真的是老吴啊
275,,1255992282,"""如果有来生，要做一棵树，站成永恒，没有悲伤的姿势：一半在尘土里安详，一半在空中飞扬；一半散落阴凉，一半沐浴阳光。非常沉默非常骄傲，从不依靠从不寻找。 """
276,,1802684211,过分秀恩爱是不是一种心里没有安全感的表现？
277,哀,1677591482,不喜欢现在的工作～感觉别QJ了～求解脱～@风的背影- @Rollyfish @榴莲不忘返- @你好卡尔文 @Tinna_Liao
278,,1718941055,公司已经开始对我们新员工的正式培训！一共65人，分五个组。每个组为一个公司，我是其中一组的“总经理”，我们组14个人，13个是女孩。每天下午讲课前，每个组都要用5分钟的时间表演一个节目。我们组的笑果目前还是最好的。
279,,1063247785,做了一个狗血的反转梦 女一 ，男一，女二，女三 他们是亲兄妹，住在同一屋檐下。 这时忽然知道女一是同性恋要抓她，男一就站出来了，说女一的恋人是他。官兵前来抓人了，女一和男一逃命。就在官兵追打男一和女一的时候，女二告密，说女一的恋人是女三，然后好像又要捉拿女三。
280,喜,1805520414,等待是值得的，这回真的是你主动了，喜欢你就是喜欢你，和其他人说什么话我都不想笑，你说什么话我都想笑，都觉得甜到心里面去，哈哈哈哈
